NAME,STAR,PER,MASS,SEP,R,PLANETDISCMETH,MSTAR,RSTAR,TEFF,DATE,DENSITY,LUMINOSITY,MISSION
WASP-104 b,WASP-104,1.7554137,1.272,0.0291939,1.137,Transit,1.076,0.963,5475,2014,0.865382180016519,0.7465829831416873,WASP
WASP-83 b,WASP-83,4.971252,0.3,0.0590285,1.04,Transit,1.11,1.05,5480,2015,0.2667002774688113,0.8908197778534072,WASP
Kepler-310 c,Kepler-310,56.47542,0.0344212,0.28808,0.301543,Transit,N/A,0.876,5797,2014,1.2553952575708265,0.7764445257609924,Kepler
Kepler-339 b,Kepler-339,4.977656,0.00983076,0.0570545,0.126684,Transit,N/A,0.802,5631,2014,4.83530664811074,0.5794018325475528,Kepler
Kepler-124 d,Kepler-124,30.950851,0.00422638,0.192925,0.0990276,Transit,N/A,0.636,4984,2014,4.352131528126889,0.2236224413277806,Kepler
Kepler-52 c,Kepler-52,16.3850021,0.0135364,0.10281,0.16400700000000001,Transit,0.54,0.52,4075,2011,3.0684443846183775,0.06680456772129692,Kepler
WASP-99 b,WASP-99,5.75251,2.78,0.0716458,1.1,Transit,1.48,1.76,6150,2013,2.0886658746376208,3.9702222349131584,WASP
HD 100777 b,HD 100777,383.70001,1.16502,1.03378,N/A,RV,1,1.07881,5582,2007,N/A,1.0123676854085726,HD
HAT-P-5 b,HAT-P-5,2.788491,1.05561,0.0407152,1.254,Transit,1.157,1.165,5960,2007,0.5353195656834641,1.5343551954428674,HAT
Kepler-125 b,Kepler-125,4.164389,0.0182069,0.0506571,0.211437,Transit,N/A,0.512,3810,2014,1.9261729216380514,0.049491297892941565,Kepler
Kepler-193 b,Kepler-193,11.38848,0.0184218,0.0990643,0.213222,Transit,N/A,1.147,6335,2014,1.9003703930266378,1.8984638472528377,Kepler
HD 222582 b,HD 222582,572.38,7.63003,1.33658,N/A,RV,0.965,1.13737,5726.63,2000,N/A,1.2464907283605229,HD
Kepler-119 c,Kepler-119,4.125103,0.00216566,0.050338,0.0820769,Transit,N/A,0.839,5595,2014,3.9167844397011833,0.6180353319934544,Kepler
Kepler-434 b,Kepler-434,12.8747099,2.86,0.114265,1.13,Transit,1.198,1.38,5970,2010,1.9821336450580014,2.167427183214872,Kepler
Kepler-16 b,Kepler-16,228.776,0.333,0.646795,0.7538,Transit,0.6897,0.6489,4450,2011,0.7774600194459875,0.14793965813340268,Kepler
Kepler-32 d,Kepler-32,22.7802,0.0221838,0.128069,0.240663,Transit,0.54,0.53,3793,2011,1.5915130112097946,0.052092131540689604,Kepler
Kepler-58 c,Kepler-58,15.5741568,0.0245229,0.119982,0.254925,Transit,0.95,1.03,5843,2013,1.4802558085518323,1.107916456374556,Kepler
WASP-33 b,WASP-33,1.21986983,0,0.0255483,1.497,Transit,1.495,1.444,7430,2006,0.0,5.693491282788427,WASP
HD 128311 b,HD 128311,454.2,1.4572,1.08649,N/A,RV,0.828,0.58322,4965.42,2003,N/A,0.18525835028451668,HD
HD 181433 d,HD 181433,2172,0.535482,3.02208,N/A,RV,0.78,1.00831,4962,2009,N/A,0.5522099236713712,HD
TrES-1 b,TrES-1,3.030065,0.752484,0.0392516,1.067,Transit,0.878,0.807,5230,2004,0.6194499788067441,0.43655889695099837
HD 4208 b,HD 4208,828,0.807457,1.65355,N/A,RV,0.879,0.876501,5600.17,2002,N/A,0.6770156271332787,HD
Kepler-62 e,Kepler-62,122.3874,0,0.426299,0.143507,Transit,0.69,0.64,4925,2011,0.0,0.2159105709444709,Kepler
Kepler-120 b,Kepler-120,6.312501,0.0160511,0.0668458,0.19181,Transit,N/A,0.534,4096,2014,2.274538514793334,0.07191364874115748,Kepler
HD 5388 b,HD 5388,777,1.96509,1.76349,N/A,RV,1.21,1.29538,6297,2010,N/A,2.363840486469151,HD
CoRoT-10 b,CoRoT-10,13.2406,2.75536,0.105463,0.97,Transit,0.89,0.79,5075,2010,3.0190157401196425,0.3709260950243761,CoRoT
11 UMi b,11 UMi,516.22,11.0873,1.53498,N/A,RV,1.8,44.65,4340,2009,N/A,633.7104416185114
Kepler-286 d,Kepler-286,5.914323,0.00789025,0.0640044,0.118655,Transit,N/A,0.863,5580,2014,4.723183989093802,0.6469152748049565,Kepler
Kepler-338 c,Kepler-338,24.310856,0.0178911,0.164238,0.208761,Transit,N/A,1.735,5923,2014,1.9664874008280067,3.3193642124089573,Kepler
WASP-62 b,WASP-62,4.411953,0.56227,0.0567187,1.39,Transit,1.25,1.28,6230,2012,0.20936435437552817,2.2113686298779776,WASP
Kepler-300 c,Kepler-300,40.714955,0.0169862,0.23162,0.200732,Transit,N/A,0.9,5986,2014,2.100141847520329,0.9317960979390287,Kepler
HD 4732 c,HD 4732,2732,2.36493,4.60219,N/A,RV,1.74,5.55146,4959,2013,N/A,16.69859307398292,HD
Kepler-258 c,Kepler-258,33.653079,0.0400599,0.203997,0.322063,Transit,N/A,0.915,4942,2014,1.1991943934691784,0.44744758759405184,Kepler
kappa CrB b,kappa CrB,1300,1.9747,2.71619,N/A,RV,1.58,5.06,4876,2008,N/A,12.967159116883028
Kepler-25 b,Kepler-25,6.2385,0.0223552,0.0702822,0.24177,Transit,1.19,1.31,6270,2011,1.5818800860413178,2.3763027640550907,Kepler
HD 99492 b,HD 99492,17.0431,0.106179,0.121908,N/A,RV,0.832,0.630794,4954.92,2005,N/A,0.21488728252895925,HD
Kepler-167 c,Kepler-167,7.406097,0.00871939,0.0743589,0.122223,Transit,N/A,0.696,4796,2014,4.775617287658937,0.22962765749731964,Kepler
Kepler-291 b,Kepler-291,3.546511,0.0161415,0.0455136,0.192702,Transit,N/A,1.016,6002,2014,2.255731762755275,1.2002187270324272,Kepler
HD 204941 b,HD 204941,1733,0.26689,2.55427,N/A,RV,0.74,0.850124,5056,2011,N/A,0.4231378096476974,HD
Kepler-332 d,Kepler-332,34.21154,0.00523423,0.206247,0.105273,Transit,N/A,0.72,4955,2014,4.486462426402502,0.2799810556512562,Kepler
HD 196050 b,HD 196050,1378,2.8434,2.51056,N/A,RV,1.109,1.31321,5892.35,2002,N/A,1.8625653673041234,HD
WASP-11 b,WASP-11,3.722465,0.539755,0.0436466,0.91,Transit,0.8,0.74,4800,2009,0.7162666455954447,0.2604458295008161,WASP
HD 111232 b,HD 111232,1143,6.84182,1.97489,N/A,RV,0.78,0.874998,5494,2004,N/A,0.6249679693091125,HD
HD 117618 b,HD 117618,25.827,0.176652,0.174852,N/A,RV,1.069,1.16537,5963.63,2005,N/A,1.5390738154470032,HD
Kepler-192 c,Kepler-192,21.2234,0.0235009,0.15002,0.248907,Transit,N/A,1.007,5479,2014,1.5239664071282948,0.8187534846538526,Kepler
HD 180902 b,HD 180902,479,1.56395,1.38103,N/A,RV,1.53,3.85021,5040,2010,N/A,8.569983773430604,HD
HIP 12961 b,HIP 12961,57.435,0.354314,0.25497,N/A,RV,0.67,N/A,N/A,2011,N/A,N/A,HIP
HD 63454 b,HD 63454,2.818049,0.384566,0.0362523,N/A,RV,0.8,1.15809,4841,2005,N/A,0.6599544660548039,HD
BD +48 738 b,BD +48 738,392.6,1.2654,1.11234,N/A,RV,1.19,11.7902,4658,2012,N/A,58.631269767539735,BD
Kepler-62 c,Kepler-62,12.4417,0,0.0928559,0.0481326,Transit,0.69,0.64,4925,2013,0.0,0.2159105709444709,Kepler
Kepler-371 c,Kepler-371,67.968015,0.0131206,0.325944,0.158801,Transit,N/A,0.992,5666,2014,3.2763947963743645,0.908696057019027,Kepler
NGC 2423 3 b,NGC 2423 3,714.3,6.63106,1.6555,N/A,RV,1.18,21.2079,4545,2007,N/A,171.9570169950607
Kepler-227 b,Kepler-227,9.488015,0.0288426,0.0877115,0.277456,Transit,N/A,1.091,5854,2014,1.350374645430568,1.252418263427251,Kepler
Kepler-33 c,Kepler-33,13.17562,0.0305282,0.118876,0.28523,Transit,1.291,1.82,5904,2011,1.3155816982379485,3.6059291533076188,Kepler
Kepler-275 b,Kepler-275,10.300682,0.0178911,0.0926511,0.208761,Transit,N/A,1.383,6165,2014,1.9664874008280067,2.475515799526179,Kepler
HD 13908 b,HD 13908,19.382,0.865,0.153755,N/A,RV,1.29,1.67,6255,2013,N/A,3.824998039995543,HD
HD 50499 b,HD 50499,2457.8717,1.74473,3.87172,N/A,RV,1.28,1.18426,6069.67,2005,N/A,1.705467542578997,HD
CoRoT-14 b,CoRoT-14,1.51214,7.69464,0.0269122,1.09,Transit,1.13,1.21,6035,2011,5.941704411725426,1.7400785636695386,CoRoT
Kepler-176 d,Kepler-176,25.751974,0.019783,0.170666,0.223927,Transit,N/A,0.891,5232,2014,1.7618746068256839,0.5329854678141619,Kepler
Kepler-319 d,Kepler-319,31.781925,0.0173806,0.196363,0.2043,Transit,N/A,0.903,5526,2014,2.0382708595219214,0.6812523940566052,Kepler
Kepler-80 d,Kepler-80,3.072186,0.0128437,0.0413591,0.155232,Transit,N/A,0.637,4613,2014,3.433591496478905,0.16462724166903578,Kepler
Kepler-155 b,Kepler-155,5.931194,0.0155228,0.0641261,0.186457,Transit,N/A,0.62,4508,2014,2.394617850358939,0.14223550761494827,Kepler
Kepler-342 d,Kepler-342,39.459357,0.0195472,0.226833,0.222143,Transit,N/A,1.472,6175,2014,1.7831541526942183,2.822620466740705,Kepler
CoRoT-4 b,CoRoT-4,9.20205,0.717419,0.0903166,1.19,Transit,1.16,1.17,6190,2008,0.42572996669051544,1.8006252590645249,CoRoT
HAT-P-19 b,HAT-P-19,4.008778,0.292273,0.0466409,1.132,Transit,0.842,0.82,4990,2011,0.2014891419891628,0.37352433892748543,HAT
HD 154857 c,HD 154857,3452,2.57917,5.35635,N/A,RV,1.718,1.86203,5605,2007,N/A,3.065948347038851,HD
Kepler-24 c,Kepler-24,12.3318,0.0236121,0.105496,0.249577,Transit,1.03,1.07,5800,2011,1.5188789538649592,1.1608297991578176,Kepler
Kepler-47 c,Kepler-47,303.158,0.0729242,0.895669,0.419091,Transit,1.043,0.964,5636,2012,0.9907153703533509,0.8400923386085388,Kepler
GJ 163 b,GJ 163,8.631,0.033876,0.0606753,N/A,RV,0.4,N/A,N/A,2013,N/A,N/A,GJ
Kepler-133 c,Kepler-133,31.517586,0.0242535,0.195273,0.253368,Transit,N/A,1.425,5736,2014,1.4911500966094415,1.9694969739202437,Kepler
HIP 116454 b,HIP 116454,9.1205,0.03719,0.0784741,0.231,Transit,0.775,0.716,5089,2015,3.0171192056179397,0.30806677816339384,HIP
Kepler-33 f,Kepler-33,41.02902,0.0654095,0.253499,0.39754,Transit,1.291,1.82,5904,2011,1.041119449803864,3.6059291533076188,Kepler
Kepler-116 b,Kepler-116,5.968734,0.0353405,0.0643964,0.305112,Transit,N/A,1.454,6142,2014,1.2442196452670247,2.695610131521483,Kepler
Kepler-107 c,Kepler-107,4.901425,0.0133325,0.0564705,0.161477,Transit,N/A,1.411,5851,2014,3.166516870749727,2.090563860476771,Kepler
Kepler-84 e,Kepler-84,27.434389,0.0208911,0.178021,0.231956,Transit,N/A,1.169,6031,2014,1.673966282130296,1.619852068252685,Kepler
Kepler-109 b,Kepler-109,6.48163,0.0182069,0.0689299,0.211437,N/A,1.04,1.32,5952,2014,1.9261729216380514,1.9592442059086712,Kepler
Kepler-315 b,Kepler-315,96.101141,0.0445124,0.410606,0.336337,Transit,N/A,1.037,5796,2014,1.1699284532217944,1.0873266648731565,Kepler
KIC 11442793 f,KIC 11442793,124.9144,0.0254263,0.519687,0.26,Transit,1.2,1.2,6080,2013,1.446656269867784,1.7630548661375331,KIC,KIC
HD 2039 b,HD 2039,1120,5.92499,2.19755,N/A,RV,1.123,1.1465,5940.77,2003,N/A,1.466925613556358,HD
Kepler-170 b,Kepler-170,7.930592,0.0305853,0.0778294,0.285485,Transit,N/A,1.035,5679,2014,1.3145136256359489,0.9982910852025169,Kepler
Kepler-36 c,Kepler-36,16.23855,0.025489,0.128401,0.327926,Transit,1.071,1.626,5911,2012,0.7228155270830465,2.891837854876654,Kepler
Kepler-247 d,Kepler-247,20.477912,0.0497576,0.146486,0.351503,Transit,N/A,0.768,5100,2014,1.145709587232021,0.3575132672235919,Kepler
Kepler-136 b,Kepler-136,11.5789,0.0151834,0.100165,0.182889,Transit,N/A,1.355,6165,2014,2.4820384689561727,2.376292693597889,Kepler
XO-2 b,XO-2,2.615857,0.566541,0.0368369,0.983,Transit,0.974,0.971,5340,2007,0.5964485978806522,0.6868984026812778
Kepler-305 d,Kepler-305,16.738661,0.0223552,0.128062,0.24177,Transit,N/A,0.794,5100,2014,1.5818800860413178,0.3821296422922302,Kepler
Kepler-120 c,Kepler-120,12.794585,0.0125754,0.107059,0.136497,Transit,N/A,0.534,4096,2014,4.94486819178848,0.07191364874115748,Kepler
Kepler-393 b,Kepler-393,9.182417,0.00711292,0.0858179,0.115086,Transit,N/A,1.382,6189,2014,4.6664075672683225,2.5106549818481643,Kepler
Kepler-96 b,Kepler-96,16.23844,0.0261659,0.125499,0.238201,Transit,1,1.02,5690,2014,1.936008085936391,0.9770986823846981,Kepler
Kepler-11 d,Kepler-11,22.6845,0.0229683,0.154764,0.2781,Transit,0.961,1.065,5663,2011,1.06789392559135,1.0451400265886097,Kepler
HD 187085 b,HD 187085,986,0.803694,2.02754,N/A,RV,1.143,1.31178,6075.15,2006,N/A,2.100095530722094,HD
HD 118203 b,HD 118203,6.1335,2.13623,0.0702997,N/A,RV,1.23,2.14975,5600,2006,N/A,4.072086940815667,HD
Kepler-106 b,Kepler-106,6.16486,0.00144019,0.0657994,0.073149,N/A,1,1.04,5858,2014,3.679568070567067,1.1411774111939024,Kepler
WASP-63 b,WASP-63,4.37808,0.378096,0.0574592,1.43,Transit,1.32,1.88,5550,2012,0.12929930816990237,3.0045307249291895,WASP
Kepler-30 b,Kepler-30,29.334,0.035557,0.185524,0.347625,Transit,0.99,0.95,5498,2011,0.8464364105254999,0.7388481175276265,Kepler
Kepler-214 c,Kepler-214,28.7798,0.0158724,0.183794,0.190026,Transit,N/A,1.352,6169,2014,2.313160407973368,2.3719278954795233,Kepler
HD 175167 b,HD 175167,1290,7.77836,2.40085,N/A,RV,1.102,N/A,N/A,2010,N/A,N/A,HD
Kepler-273 b,Kepler-273,2.936532,0.0117855,0.0401325,0.133821,Transit,N/A,0.815,5626,2014,4.917874369756636,0.5962153421239712,Kepler
Kepler-323 c,Kepler-323,3.553822,0.0121124,0.0455761,0.145419,Transit,N/A,1.178,5987,2014,3.93884575137932,1.597410857655073,Kepler
Kepler-84 d,Kepler-84,4.224537,0.00893492,0.0511438,0.123115,Transit,N/A,1.169,6031,2014,4.788064484721258,1.619852068252685,Kepler
Kepler-267 c,Kepler-267,6.87745,0.0158724,0.0707769,0.190026,Transit,N/A,0.555,4258,2014,2.313160407973368,0.09071886607444786,Kepler
HAT-P-16 b,HAT-P-16,2.77596,4.2025,0.0413275,1.289,Transit,1.218,1.237,6158,2010,1.9622358262755044,1.9714563057757566,HAT
TrES-4 b,TrES-4,3.553945,0.925,0.0509243,1.783,Transit,1.394,1.816,6200,2007,0.1631886440755302,4.366037533618599
Kepler-231 c,Kepler-231,19.271566,0.0142208,0.140675,0.172183,Transit,N/A,0.49,3767,2014,2.7858353702212706,0.04331752746287207,Kepler
NGC 4349 127 b,NGC 4349 127,677.8,9.88561,1.68103,N/A,RV,1.37,42.3715,4445,2007,N/A,627.9481095994179
Kepler-184 b,Kepler-184,10.687576,0.0181008,0.0949568,0.210545,Transit,N/A,0.873,5788,2014,1.9393902305734296,0.7663578242091861,Kepler
GJ 676 A b,GJ 676 A,1056.8,4.89701,1.81539,N/A,RV,0.71,N/A,N/A,2011,N/A,N/A,GJ
Kepler-60 b,Kepler-60,7.1316185,0.0172607,0.0750769,0.203227,Transit,1.11,1.5,5915,2013,2.056441768966099,2.4676896098324814,Kepler
Kepler-151 b,Kepler-151,15.228958,0.0279223,0.120241,0.272995,Transit,N/A,0.83,5460,2014,1.3724272768022838,0.5485494375659292,Kepler
Kepler-242 c,Kepler-242,14.496481,0.0147725,0.116354,0.178428,Transit,N/A,0.85,5020,2014,2.6005619676127543,0.4110945682634168,Kepler
Kepler-230 b,Kepler-230,32.625555,0.0596201,0.199823,0.380052,Transit,N/A,0.817,5588,2014,1.0860901221571169,0.5831210528642581,Kepler
HD 47186 c,HD 47186,1353.6,0.348285,2.38704,N/A,RV,0.99,1.13117,5675,2009,N/A,1.189072237137816,HD
Kepler-351 c,Kepler-351,57.24809,0.0303861,0.290701,0.284593,Transit,N/A,0.854,5643,2014,1.3182705564535815,0.6625901279983255,Kepler
Kepler-350 b,Kepler-350,11.189562,0.0136211,0.0979073,0.165046,Transit,N/A,1.534,6186,2014,3.0296984302590255,3.087304034300107,Kepler
Kepler-382 b,Kepler-382,5.262155,0.00769114,0.0592083,0.117763,Transit,N/A,0.945,5600,2014,4.709408521006644,0.7868731811383581,Kepler
HIP 14810 d,HIP 14810,950.69651,0.5806,1.88623,N/A,RV,0.99,1.31998,5485,2009,N/A,1.4129612383655705,HIP
Kepler-209 b,Kepler-209,16.087845,0.0170837,0.124721,0.201624,Transit,N/A,0.935,5513,2014,2.0842868464631388,0.7235427733398826,Kepler
Kepler-123 c,Kepler-123,26.695074,0.0112762,0.174808,0.132037,Transit,N/A,1.264,6089,2014,4.8986685573169035,1.9677370487858246,Kepler
HD 142245 b,HD 142245,1299,1.89038,2.77628,N/A,RV,1.69,4.51552,4878,2011,N/A,10.343600603175615,HD
Kepler-59 c,Kepler-59,17.9801235,0.0149563,0.136086,0.180443,Transit,1.04,0.94,6074,2011,2.5456944847601606,1.0775659906941557,Kepler
KIC 11442793 b,KIC 11442793,7.008151,0.00752338,0.0761616,0.117,Transit,1.2,1.2,6080,2013,4.697401084379021,1.7630548661375331,KIC,KIC
Kepler-258 b,Kepler-258,13.19722,0.0537981,0.109294,0.362209,Transit,N/A,0.915,4942,2014,1.1321173777755515,0.44744758759405184,Kepler
Kepler-309 c,Kepler-309,105.356383,0.019783,0.436563,0.223927,Transit,N/A,0.721,4713,2014,1.7618746068256839,0.2297996204317386,Kepler
Kepler-302 c,Kepler-302,127.282184,1,0.495205,1.11071,Transit,N/A,1.22,5740,2014,0.7297938258480087,1.4476255828427538,Kepler
HD 30177 b,HD 30177,2770,9.68782,3.80821,N/A,RV,0.951,1.21235,5607.39,2003,N/A,1.301931405614183,HD
Kepler-446 d,Kepler-446,5.148921,0.00890695,0.0352283,0.123,Transit,0.22,0.24,3359,2010,4.786476276649508,0.006569790446963774,Kepler
Kepler-4 b,Kepler-4,3.21346,0.0772279,0.0455763,0.357,Transit,1.223,1.487,5857,2010,1.6973515758149313,2.331373478631944,Kepler
bet Cnc b,bet Cnc,605.2,7.8,1.67364,N/A,RV,1.7,47.2,4092.1,2014,N/A,559.7034301238743
HD 190647 b,HD 190647,1038.1,1.90296,2.07238,N/A,RV,1.1,1.42287,5628,2007,N/A,1.8198509472590487,HD
HD 97658 b,HD 97658,9.4909,0.024739,0.0796373,0.208761,RV,0.748,0.703,5119,2011,2.719169408761007,0.3040466248511827,HD
Kepler-261 b,Kepler-261,10.381227,0.0163243,0.0931334,0.194487,Transit,N/A,0.794,5098,2014,2.219039670018362,0.3815305757527627,Kepler
Kepler-57 b,Kepler-57,5.7293196,0.0163986,0.0588891,0.195205,Transit,0.83,0.73,5145,2011,2.204632425283103,0.33456172536132966,Kepler
Kepler-175 b,Kepler-175,11.903515,0.020389,0.102029,0.228388,Transit,N/A,1.01,6064,2014,1.7115055522671534,1.2358578958030535,Kepler
Kepler-323 b,Kepler-323,1.678327,0.0100631,0.0276391,0.127576,Transit,N/A,1.178,5987,2014,4.846487260225924,1.597410857655073,Kepler
Kepler-433 b,Kepler-433,5.33408384,2.82,0.0678214,1.45,Transit,1.46,2.26,6340,2010,0.9250119265563864,7.393718783257418,Kepler
Kepler-377 c,Kepler-377,27.014976,0.0152673,0.176201,0.183781,Transit,N/A,1.224,5949,2014,2.4595895504228746,1.6812323183218463,Kepler
HD 106270 b,HD 106270,2890,11.0869,4.37827,N/A,RV,1.33,2.66147,5601,2011,N/A,6.245891844150401,HD
Kepler-426 b,Kepler-426,3.21751883,1,0.0413383,1.09,Transit,0.91,0.92,5725,2010,0.7721874462905901,0.8146417004225873,Kepler
Kepler-379 c,Kepler-379,62.784697,0.0173806,0.309155,0.2043,Transit,N/A,1.306,6054,2014,2.0382708595219214,2.0527924365820103,Kepler
WASP-20 b,WASP-20,4.8996285,0.311,0.0599991,1.462,Transit,1.2,1.392,5950,2015,0.09952232238348811,2.175882062662256,WASP
HD 30856 b,HD 30856,912,1.85721,2.04004,N/A,RV,1.36,5.5698,4973,2011,N/A,16.999731308689302,HD
Kepler-315 c,Kepler-315,265.469335,0.056492,0.808381,0.370238,Transit,N/A,1.037,5796,2014,1.11313081966715,1.0873266648731565,Kepler
Kepler-80 c,Kepler-80,9.522,0.022,0.0788018,0.254,Transit,0.72,0.65,4613,2012,1.342529265792191,0.17141528703564746,Kepler
Kepler-179 c,Kepler-179,6.40013,0.0147725,0.067463,0.178428,Transit,N/A,0.759,5302,2014,2.6005619676127543,0.4078791108660123,Kepler
HD 48265 b,HD 48265,762,1.20645,1.59435,N/A,RV,0.93,N/A,N/A,2009,N/A,N/A,HD
HATS-4 b,HATS-4,2.156729,1.323,0.032693,1.02,Transit,1.001,0.925,5403,2014,1.2466988520947122,0.6532995426704307,HAT
CoRoT-27 b,CoRoT-27,3.57532,10.3882,0.0466557,1.007,Transit,1.05,1.08,5900,2014,10.173118922531593,1.266323236527706,CoRoT
Kepler-360 c,Kepler-360,7.186434,0.0156092,0.0728812,0.187349,Transit,N/A,1.058,6053,2014,2.3737158950066197,1.3463037317245332,Kepler
Kepler-262 b,Kepler-262,13.060855,0.00850717,0.108539,0.121331,Transit,N/A,0.881,5841,2014,4.7629060069719,0.8094493158219637,Kepler
Kepler-381 b,Kepler-381,5.629021,0.0028129,0.0619291,0.0883219,Transit,N/A,1.568,6152,2014,4.08273615159316,3.155342030011736,Kepler
Kepler-168 c,Kepler-168,13.193242,0.0220797,0.109272,0.239986,Transit,N/A,1.107,6282,2014,1.5974882688054144,1.7099207736542414,Kepler
Kepler-84 f,Kepler-84,44.552169,0.0165098,0.245953,0.196271,Transit,N/A,1.169,6031,2014,2.1836128297241166,1.619852068252685,Kepler
HD 89307 b,HD 89307,2166,1.79148,3.26609,N/A,RV,0.989,1.15051,5897.77,2009,N/A,1.4348983700438083,HD
HD 163607 c,HD 163607,1314,2.2924,2.41789,N/A,RV,1.09,1.69594,5543,2012,N/A,2.4327052916418412,HD
WASP-49 b,WASP-49,2.7817387,0.378231,0.0378972,1.115,Transit,0.938,0.976,5600,2012,0.27285677988256696,0.839345491331209,WASP
Kepler-288 b,Kepler-288,6.097326,0.0123736,0.065318,0.148987,Transit,N/A,1.091,5918,2014,3.7415639917434613,1.3080922210506396,Kepler
Kepler-37 c,Kepler-37,21.301886,0.0107897,0.139784,0.066,Transit,0.803,0.77,5417,2013,37.5301062276471,0.4574101645260706,Kepler
Kepler-55 b,Kepler-55,27.9481449,0.0188372,0.153688,0.216597,Transit,0.62,0.58,4362,2011,1.8537931295574304,0.10911580239228608,Kepler
HD 4313 b,HD 4313,356,2.17173,1.13327,N/A,RV,1.53,4.11574,4966,2010,N/A,9.230213417231921,HD
HR 8799 b,HR 8799,164253,7,67.4293,1.2,Imaging,1.516,1.44,7193,2008,4.050946733029975,4.973409778705577,HR
HD 2638 b,HD 2638,3.4442,0.477325,0.0435743,N/A,RV,0.93,1.1428,5192,2005,N/A,0.8502922429802611,HD
Kepler-272 b,Kepler-272,2.971353,0.0100631,0.0404491,0.127576,Transit,N/A,0.929,5297,2014,4.846487260225924,0.6087519119798412,Kepler
Kepler-231 b,Kepler-231,10.065275,0.0127755,0.0912341,0.15434,Transit,N/A,0.49,3767,2014,3.4749187085220914,0.04331752746287207,Kepler
HD 168443 b,HD 168443,58.11247,7.69745,0.29385,N/A,RV,0.995,1.58859,5491,1999,N/A,2.0555045485177197,HD
Kepler-373 b,Kepler-373,5.535309,0.00850717,0.0612399,0.121331,Transit,N/A,0.845,5787,2014,4.7629060069719,0.7174908481961374,Kepler
Kepler-288 d,Kepler-288,56.633742,0.0218083,0.288618,0.238201,Transit,N/A,1.091,5918,2014,1.6135904035606112,1.3080922210506396,Kepler
HD 10180 f,HD 10180,122.72,0.0743252,0.49279,N/A,RV,1.06,1.10851,5911,2011,N/A,1.344039667483039,HD
Kepler-445 c,Kepler-445,4.871229,0.020474,0.0317534,0.229,Transit,0.18,0.21,3157,2010,1.7048983192748632,0.0039248759556632686,Kepler
HD 45350 b,HD 45350,963.6,1.83614,1.94413,N/A,RV,1.054,1.18013,5616.04,2005,N/A,1.2412792324913093,HD
HD 69830 c,HD 69830,31.559999,0.0367709,0.185072,N/A,RV,0.849,0.921634,5360,2006,N/A,0.6281525876496679,HD
TYC 1422-614-1 b,TYC 1422-614-1,198.4,2.5,0.697981,N/A,RV,1.15,6.85,4806,2015,N/A,22.428758121153848
Kepler-21 b,Kepler-21,2.785755,0.0121473,0.0427173,0.1459,Transit,1.34,1.86,6131,2011,3.91125482889279,4.379657727368484,Kepler
Kepler-352 c,Kepler-352,16.332995,0.00621274,0.125984,0.110625,Transit,N/A,0.781,5212,2014,4.589079259155877,0.4032818850558398,Kepler
Kepler-363 b,Kepler-363,3.614568,0.00493175,0.046094,0.103488,Transit,N/A,1.485,5593,2014,4.449726337567404,1.9333977246695697,Kepler
Kepler-390 b,Kepler-390,6.738088,0.00144064,0.0698175,0.0731555,Transit,N/A,0.776,5166,2014,3.6797367555372045,0.3842643266387985,Kepler
CoRoT-28 b,CoRoT-28,5.20851,0.484,0.0590095,0.955,Transit,1.01,1.78,5150,2015,0.5556962647661097,1.9969074595725367,CoRoT
Kepler-340 b,Kepler-340,14.844387,0.0200225,0.118208,0.225711,Transit,N/A,1.85,6620,2014,1.741254927298713,5.889310242692722,Kepler
Kepler-335 c,Kepler-335,67.844469,0.0281036,0.325549,0.273887,Transit,N/A,1.854,5877,2014,1.3678860769522807,3.6739330762839617,Kepler
HD 47186 b,HD 47186,4.0845,0.071203,0.0498411,N/A,RV,0.99,1.13117,5675,2009,N/A,1.189072237137816,HD
Kepler-226 b,Kepler-226,3.940997,0.011604,0.0488289,0.138282,Transit,N/A,0.802,5571,2014,4.388468589306211,0.5550989284002275,Kepler
KELT-3 b,KELT-3,2.70339,1.46164,0.0412729,1.358,Transit,1.282,1.482,6304,2013,0.5836377042692968,3.107779830212487,KELT
Kepler-51 c,Kepler-51,85.3128662,0.0126,0.379271,0.508958,Transit,1,0.91,5803,2013,0.09557117826696722,0.8413604349730041,Kepler
HD 148427 b,HD 148427,331.5,1.14357,1.03886,N/A,RV,1.36,3.92268,4962,2009,N/A,8.357604598439583,HD
Kepler-226 c,Kepler-226,5.349555,0.0171819,0.0598621,0.202516,Transit,N/A,0.802,5571,2014,2.0686899058201136,0.5550989284002275,Kepler
